Genre,MovieName,tags,language
Comedy,Bottoms,Comedy Emma Seligman Rachel Sennott Ayo Edebiri Ruby Cruz,en
"Drama, History, War",Golda,"Drama, History, War Guy Nattiv Helen Mirren Camille Cottin Liev Schreiber",en
"History, Drama",The Hill,"History, Drama Jeff Celentano Colin Ford Dennis Quaid Joelle Carter",en
Thriller,The Good Mother,Thriller Miles Joris-Peyrafitte Hilary Swank Olivia Cooke Jack Reynor,en
"Horror, Thriller",All Fun and Games,"Horror, Thriller Ari Costa Asa Butterfield Natalia Dyer Benjamin Evan Ainsworth",en
"Comedy, Romance",My Big Fat Greek Wedding 3,"Comedy, Romance Nia Vardalos Nia Vardalos John Corbett Louis Mandylor",en
"Romance, Comedy, Drama",Sitting in Bars with Cake,"Romance, Comedy, Drama Trish Sie Yara Shahidi Odessa A'zion Bette Midler",en
"Romance, Drama",Aristotle and Dante Discover the Secrets of the Universe,"Romance, Drama Aitch Alberto Max Pelayo Reese Gonzales Eugenio Derbez",en
"History, Comedy, Drama",Dumb Money,"History, Comedy, Drama Craig Gillespie Paul Dano Shailene Woodley America Ferrera",en
"Romance, Drama",Love at First Sight,"Romance, Drama Vanessa Caswill Haley Lu Richardson Ben Hardy Rob Delaney",en
"Drama, History",A Million Miles Away,"Drama, History Alejandra Márquez Abella Michael Peña Rosa Salazar Julio Cesar Cedillo",en
"Action, Comedy, Crime",The Retirement Plan,"Action, Comedy, Crime Tim Brown Nicolas Cage Ashley Greene Thalia Campbell",en
"Action, Comedy, Western",Outlaw Johnny Black,"Action, Comedy, Western Michael Jai White Michael Jai White Anika Noni Rose Erica Ash",en
"Family, Comedy",Camp Hideout,"Family, Comedy Sean Olson Corbin Bleu Ethan Drew Amanda Leighton",en
"Animation, Drama, Family, History",The Inventor,"Animation, Drama, Family, History Pierre-Luc Granjon Stephen Fry Daisy Ridley Marion Cotillard",en
"Family, Comedy, Adventure, Science Fiction",Spy Kids: Armageddon,"Family, Comedy, Adventure, Science Fiction Robert Rodriguez Connor Esterson Everly Carganilla Zachary Levi",en
"Crime, Mystery, Thriller",Reptile,"Crime, Mystery, Thriller Grant Singer Benicio del Toro Justin Timberlake Alicia Silverstone",en
Drama,Cassandro,Drama Roger Ross Williams Gael García Bernal Roberta Colindrez Perla de la Rosa,en
"Music, Comedy, Drama",Flora and Son,"Music, Comedy, Drama John Carney Eve Hewson Orén Kinlan Joseph Gordon-Levitt",en
"Horror, Science Fiction, Thriller",No One Will Save You,"Horror, Science Fiction, Thriller Brian Duffield Kaitlyn Dever Elizabeth Kaluev Zack Duhame",en
"Horror, Mystery",It Lives Inside,"Horror, Mystery Bishal Dutta Megan Suri Neeru Bajwa Mohana Krishnan",en
"Horror, Comedy, Mystery, Thriller",Everybody Dies by the End,"Horror, Comedy, Mystery, Thriller Ryan Schafer Vinny Curran Bill Oberst Jr. Brendan Cahalan",en
Documentary,26,Documentary Meli Werner Daria Chirhart Josh Neubert Meli Werner,en
Action,29,Action Sean Strickland Israel Adesanya Alexander Volkov,en
"Horror, Thriller",Saw X,"Horror, Thriller Kevin Greutert Tobin Bell Shawnee Smith Synnøve Macody Lund",en
"Drama, Thriller, Romance",Fair Play,"Drama, Thriller, Romance Chloe Domont Phoebe Dynevor Alden Ehrenreich Eddie Marsan",en
"Crime, Drama",Heist 88,"Crime, Drama Menhaj Huda Courtney B. Vance Keesha Sharp Keith David",en
"Comedy, Drama",The Re-Education of Molly Singer,"Comedy, Drama Andy Palmer Britt Robertson Ty Simpkins Nico Santos",en
Horror,Deliver Us,Horror Lee Roy Kunz Lee Roy Kunz Maria Vera Ratti Alexander Siddig,en
Drama,6,Drama Juho Kuosmanen Seidi Haarla Yuriy Borisov Dinara Drukarova,en
"Horror, Fantasy",Pet Sematary: Bloodlines,"Horror, Fantasy Lindsey Anderson Beer Jackson White Forrest Goodluck Jack Mulhern",en
"Comedy, Horror, Science Fiction",Totally Killer,"Comedy, Horror, Science Fiction Nahnatchka Khan Kiernan Shipka Olivia Holt Troy Leigh-Anne Johnson",en
"Horror, Thriller",V/H/S/85,"Horror, Thriller Natasha Kermani Alex Galick Anna Sundberg Chelsey Grant",en
"Drama, War",The Caine Mutiny Court-Martial,"Drama, War William Friedkin Kiefer Sutherland Jason Clarke Jake Lacy",en
"Music, Comedy",Dicks: The Musical,"Music, Comedy Larry Charles Josh Sharp Aaron Jackson Nathan Lane",en
"Science Fiction, Drama",Foe,"Science Fiction, Drama Garth Davis Saoirse Ronan Paul Mescal Aaron Pierre",en
"Romance, Comedy, Drama",She Came to Me,"Romance, Comedy, Drama Rebecca Miller Peter Dinklage Anne Hathaway Marisa Tomei",en
"Drama, History",The Burial,"Drama, History Margaret Betts Tommy Lee Jones Jamie Foxx Jurnee Smollett",en
"Thriller, Action, Crime, Drama",Desperation Road,"Thriller, Action, Crime, Drama Nadine Crocker Willa Fitzgerald Garrett Hedlund Mel Gibson",en
"Drama, History",Miranda's Victim,"Drama, History Michelle Danner Abigail Breslin Emily VanCamp Luke Wilson",en
"Thriller, Comedy",Cat Person,"Thriller, Comedy Susanna Fogel Emilia Jones Nicholas Braun Geraldine Viswanathan",en
"Action, Comedy, Drama",13,"Action, Comedy, Drama Sara Vatanapradit Aidan Barrett Edward Ye Sara Vatanapradit",en
"Drama, Romance, Fantasy",Dear David,"Drama, Romance, Fantasy Lucky Kuswandi Shenina Cinnamon Emir Mahira Caitlin North Lewis",en
"Fantasy, Horror, Science Fiction",Divinity,"Fantasy, Horror, Science Fiction Eddie Alcazar Stephen Dorff Moisés Arias Jason Genao",en
"Thriller, Drama, Horror",In the Fire,"Thriller, Drama, Horror Conor Allyn Amber Heard Eduardo Noriega Lorenzo McGovern Zaini",en
Drama,20,Drama Estibaliz Urresola Solaguren Sofía Otero Patricia López Arnaiz Ane Gabarain,en
Drama,Pain Hustlers,Drama David Yates Emily Blunt Chris Evans Catherine O'Hara,en
"Drama, History",Nyad,"Drama, History Elizabeth Chai Vasarhelyi Annette Bening Jodie Foster Rhys Ifans",en
Comedy,Old Dads,Comedy Bill Burr Bill Burr Bobby Cannavale Bokeem Woodbine,en
"Western, Drama",Butcher's Crossing,"Western, Drama Gabe Polsky Nicolas Cage Fred Hechinger Jeremy Bobb",en
"Romance, Drama, Comedy",The Other Zoey,"Romance, Drama, Comedy Sara Zandieh Josephine Langford Drew Starkey Archie Renaux",en
Comedy,Sick Girl,Comedy Jennifer Cram Nina Dobrev Wendi McLendon-Covey Brandon Mychal Smith,en
"Comedy, Drama, Romance",The Persian Version,"Comedy, Drama, Romance Maryam Keshavarz Layla Mohammadi Niousha Noor Kamand Shafieisabet",en
"Animation, Comedy, Family, Romance",Under the Boardwalk,"Animation, Comedy, Family, Romance David Soren Keke Palmer Michael Cera Bobby Cannavale",en
"Action, Comedy",Freelance,"Action, Comedy Pierre Morel John Cena Alison Brie Juan Pablo Raba",en
"Comedy, Drama",The Holdovers,"Comedy, Drama Alexander Payne Paul Giamatti Dominic Sessa Da'Vine Joy Randolph",en
"Crime, Thriller",The Killer,"Crime, Thriller David Fincher Michael Fassbender Tilda Swinton Charles Parnell",en
"Romance, Science Fiction, Drama",Fingernails,"Romance, Science Fiction, Drama Christos Nikou Jessie Buckley Riz Ahmed Jeremy Allen White",en
"Drama, Romance",Priscilla,"Drama, Romance Sofia Coppola Cailee Spaeny Jacob Elordi Ari Cohen",en
"Horror, Thriller, Comedy",Suitable Flesh,"Horror, Thriller, Comedy Joe Lynch Heather Graham Judah Lewis Bruce Davison",en
"Horror, Thriller",2,"Horror, Thriller Damien Leone David Howard Thornton Lauren LaVera Elliott Fullam",en
"Action, Adventure, Thriller",3,"Action, Adventure, Thriller Maneesh Sharma Salman Khan Katrina Kaif Emraan Hashmi",en
"Drama, History",Rustin,"Drama, History George C. Wolfe Colman Domingo Aml Ameen Glynn Turman",en
"Thriller, Crime, Drama, Mystery",The Marsh King's Daughter,"Thriller, Crime, Drama, Mystery Neil Burger Daisy Ridley Ben Mendelsohn Garrett Hedlund",en
"Romance, Comedy",What Happens Later,"Romance, Comedy Meg Ryan Meg Ryan David Duchovny Rob Gilchrist",en
Drama,All Dirt Roads Taste of Salt,Drama Raven Jackson Kaylee Nicole Johnson Chris Chalk Jayah Henry,en
"Thriller, Drama, Comedy, Mystery",Helen's Dead,"Thriller, Drama, Comedy, Mystery K. Asher Levin Emile Hirsch Tyrese Gibson Oliver Cooper",en
Drama,At the Gates,Drama Augustus Meleo Bernstein Miranda Otto Noah Wyle Sadie Stanley,en
"Thriller, Action",Rumble Through the Dark,"Thriller, Action Parker Phillips Aaron Eckhart Bella Thorne Marianne Jean-Baptiste",en
"Drama, Romance",10,"Drama, Romance Michihito Fujii Nana Komatsu Kentaro Sakaguchi Yuki Yamada",en
"Comedy, Fantasy",Dream Scenario,"Comedy, Fantasy Kristoffer Borgli Nicolas Cage Julianne Nicholson Lily Bird",en
"Family, Drama",Journey to Bethlehem,"Family, Drama Adam Anders Fiona Palomo Milo Manheim Antonio Banderas",en
"Thriller, Crime",Your Lucky Day,"Thriller, Crime Dan Brown Angus Cloud Elliot Knight Jessica Garza",en
"Horror, Comedy",It's a Wonderful Knife,"Horror, Comedy Tyler MacIntyre Jane Widdop Jess McLeod Joel McHale",en
"Mystery, Thriller, Drama",Manodrome,"Mystery, Thriller, Drama John Trengove Jesse Eisenberg Adrien Brody Odessa Young",en
Drama,The Master Chief: Part One,Drama Chris Soriano Chris Soriano Haley Weber Georgina Tolentino,en
Action,16,Action Piyali Chatterjee Ramachandra Raju Rajatabha Dutta,en
"Animation, Family, Music, Fantasy, Comedy",Trolls Band Together,"Animation, Family, Music, Fantasy, Comedy Walt Dohrn Anna Kendrick Justin Timberlake Camila Cabello",en
"Horror, Mystery, Thriller",Thanksgiving,"Horror, Mystery, Thriller Eli Roth Patrick Dempsey Nell Verlaque Addison Rae",en
"Comedy, Drama",Next Goal Wins,"Comedy, Drama Taika Waititi Michael Fassbender Oscar Kightley Kaimana",en
"Drama, Comedy, Thriller",Saltburn,"Drama, Comedy, Thriller Emerald Fennell Barry Keoghan Jacob Elordi Rosamund Pike",en
Drama,May December,Drama Todd Haynes Natalie Portman Julianne Moore Charles Melton,en
"Fantasy, Family, Comedy",Dashing Through the Snow,"Fantasy, Family, Comedy Tim Story Lil Rel Howery Ludacris Madison Skye Validum",en
"Comedy, Adventure",Please Don't Destroy: The Treasure of Foggy Mountain,"Comedy, Adventure Paul Briganti Martin Herlihy John Higgins Ben Marshall",en
Drama,21,Drama Néstor Ruiz Medina María Lázaro Fernando Barona Mario Fernández Alonso,en
"History, War, Romance, Drama",Napoleon,"History, War, Romance, Drama Ridley Scott Joaquin Phoenix Vanessa Kirby Tahar Rahim",en
"Drama, Romance, Music",Maestro,"Drama, Romance, Music Bradley Cooper Carey Mulligan Bradley Cooper Matt Bomer",en
"Drama, Mystery, Thriller",Leave the World Behind,"Drama, Mystery, Thriller Sam Esmail Julia Roberts Ethan Hawke Mahershala Ali",en
"Family, Comedy",Good Burger 2,"Family, Comedy Phil Traill Kel Mitchell Kenan Thompson Lil Rel Howery",en
"Fantasy, Comedy",Genie,"Fantasy, Comedy Sam Boyd Melissa McCarthy Paapa Essiedu Denée Benton",en
"Animation, Action, Science Fiction, Drama",30,"Animation, Action, Science Fiction, Drama Katsuichi Nakayama Megumi Ogata Yuko Miyamura Maaya Sakamoto",en
"Action, Crime, Drama",1,"Action, Crime, Drama Prashanth Neel Prabhas Prithviraj Sukumaran Shruti Haasan",en
"Action, Thriller",Silent Night,"Action, Thriller John Woo Joel Kinnaman Kid Cudi Harold Torres",en
"Comedy, Fantasy, Family",Candy Cane Lane,"Comedy, Fantasy, Family Reginald Hudlin Eddie Murphy Tracee Ellis Ross Jillian Bell",en
Thriller,Eileen,Thriller William Oldroyd Thomasin McKenzie Anne Hathaway Shea Whigham,en
Science Fiction,The Shift,Science Fiction Brock Heasley Kristoffer Polaha Neal McDonough Elizabeth Tabish,en
"Comedy, Romance",Holiday Twist,"Comedy, Romance Stephanie Garvin Neal McDonough Caylee Cowan Sean Astin",en
"Animation, Family, Comedy",8,"Animation, Family, Comedy Samuel Tourneux Damien Frette Julien Crampon Kaycie Chase",en
Drama,Origin,Drama Ava DuVernay Aunjanue Ellis-Taylor Jon Bernthal Niecy Nash-Betts,en
"Animation, Comedy, Family",Diary of a Wimpy Kid Christmas: Cabin Fever,"Animation, Comedy, Family Luke Cormican Wesley Kimmel Erica Cerra Christian Convery",en
Drama,Our Son,Drama Bill Oliver Luke Evans Billy Porter Christopher Woodley,en
"Horror, Thriller, Mystery",The Cello,"Horror, Thriller, Mystery Darren Lynn Bousman Jeremy Irons Tobin Bell Samer Ismail",en
"Action, Adventure, Drama, Fantasy",The Oath,"Action, Adventure, Drama, Fantasy Darin Southam Darin Southam Nora Dale Karina Lombard",en
Music,11,Music Laurence Warder Steven Wilson Richard Barbieri Gavin Harrison,en
"Comedy, Thriller",15,"Comedy, Thriller Francisco Neves Miguel ""Minguito"" Jael Martim Martins Gabriel ""Playboi Zuka"" Gurgel",en
"Family, Animation, Adventure, Comedy",Chicken Run: Dawn of the Nugget,"Family, Animation, Adventure, Comedy Sam Fell Thandiwe Newton Zachary Levi Bella Ramsey",en
"Science Fiction, Drama, Action",Rebel Moon,"Science Fiction, Drama, Action Zack Snyder Sofia Boutella Michiel Huisman Ed Skrein",en
"Comedy, Drama",American Fiction,"Comedy, Drama Cord Jefferson Jeffrey Wright John Ortiz Erika Alexander",en
"Action, Comedy",The Family Plan,"Action, Comedy Simon Cellan Jones Mark Wahlberg Michelle Monaghan Maggie Q",en
"Crime, Drama, Thriller",Finestkind,"Crime, Drama, Thriller Brian Helgeland Ben Foster Toby Wallace Jenna Ortega",en
"Drama, History",The Zone of Interest,"Drama, History Jonathan Glazer Christian Friedel Sandra Hüller Johann Karthaus",en
"Animation, Action, Adventure, Comedy, Family",Migration,"Animation, Action, Adventure, Comedy, Family Benjamin Renner Kumail Nanjiani Elizabeth Banks Caspar Jennings",en
"Romance, Comedy",Anyone but You,"Romance, Comedy Will Gluck Sydney Sweeney Glen Powell Mia Artemis",en
"History, Drama",The Iron Claw,"History, Drama Sean Durkin Zac Efron Jeremy Allen White Harris Dickinson",en
Drama,Freud's Last Session,Drama Matt Brown Anthony Hopkins Matthew Goode Liv Lisa Fries,en
"Action, Thriller, Crime",Memory,"Action, Thriller, Crime Martin Campbell Liam Neeson Guy Pearce Taj Atwal",en
"Thriller, Drama, Action",25,"Thriller, Drama, Action Don Ng Euan Alexander Jacob Pettifer Elizabeth Beattie",en
"Drama, History",The Boys in the Boat,"Drama, History George Clooney Joel Edgerton Callum Turner Peter Guinness",en
"History, Drama",Ferrari,"History, Drama Michael Mann Adam Driver Penélope Cruz Shailene Woodley",en
"Animation, Family, Adventure, Comedy, Drama",Inside Out 2,"Animation, Family, Adventure, Comedy, Drama Kelsey Mann Amy Poehler Maya Hawke Kensington Tallman",en
"Action, Comedy, Science Fiction",Deadpool & Wolverine†,"Action, Comedy, Science Fiction Shawn Levy Ryan Reynolds Hugh Jackman Emma Corrin",en
"Animation, Family, Comedy, Action",Despicable Me 4,"Animation, Family, Comedy, Action Chris Renaud Steve Carell Kristen Wiig Will Ferrell",en
"Comedy, Fantasy, Horror",Beetlejuice Beetlejuice†,"Comedy, Fantasy, Horror Tim Burton Michael Keaton Winona Ryder Catherine O'Hara",en
"Science Fiction, Adventure",Dune: Part Two,"Science Fiction, Adventure Denis Villeneuve Timothée Chalamet Zendaya Rebecca Ferguson",en
"Action, Adventure, Thriller",Twisters,"Action, Adventure, Thriller Lee Isaac Chung Daisy Edgar-Jones Glen Powell Anthony Ramos",en
"Action, Adventure, Science Fiction",Godzilla x Kong: The New Empire,"Action, Adventure, Science Fiction Adam Wingard Rebecca Hall Brian Tyree Henry Dan Stevens",en
"Animation, Family, Fantasy, Action",Kung Fu Panda 4,"Animation, Family, Fantasy, Action Mike Mitchell Jack Black Awkwafina Viola Davis",en
"Action, Comedy",Bad Boys: Ride or Die,"Action, Comedy Adil El Arbi Will Smith Martin Lawrence Vanessa Hudgens",en
"Science Fiction, Adventure, Action",Kingdom of the Planet of the Apes,"Science Fiction, Adventure, Action Wes Ball Owen Teague Freya Allan Kevin Durand",en
"Thriller, Crime, Drama",He Went That Way,"Thriller, Crime, Drama Jeff Darling Jacob Elordi Zachary Quinto Patrick J. Adams",en
"Action, Thriller",The Painter,"Action, Thriller Kimani Ray Smith Charlie Weber Jon Voight Madison Bailey",en
"Action, Thriller",The Bricklayer,"Action, Thriller Renny Harlin Aaron Eckhart Nina Dobrev Clifton Collins Jr.",en
"Thriller, Drama",Some Other Woman,"Thriller, Drama Joel David Moore Amanda Crew Tom Felton Ashley Greene",en
Drama,Fugitive Dreams,Drama Jason Neulander April Matthis Robbie Tann Scott Shepherd,en
"Drama, Comedy",Mean Girls,"Drama, Comedy Mark Waters Lindsay Lohan Rachel McAdams Lizzy Caplan",en
"Adventure, Comedy, Drama",The Book of Clarence,"Adventure, Comedy, Drama Jeymes Samuel LaKeith Stanfield Omar Sy RJ Cyler",en
"Action, Comedy, Crime",Lift,"Action, Comedy, Crime F. Gary Gray Kevin Hart Gugu Mbatha-Raw Sam Worthington",en
"Action, Comedy, Romance",Role Play,"Action, Comedy, Romance Thomas Vincent Kaley Cuoco David Oyelowo Bill Nighy",en
"Western, Thriller, Action",The Night They Came Home,"Western, Thriller, Action Paul G. Volk Brian Austin Green Tim Abell Charlie N. Townsend",en
"Comedy, Horror, Music",Destroy All Neighbors,"Comedy, Horror, Music Josh Forbes Jonah Ray Kiran Deol Randee Heller",en
"Action, Crime, Thriller",Hellhound,"Action, Crime, Thriller Joshua Dixon Louis Mandylor Vithaya Pansringarm Van Quattro",en
"Horror, Thriller",Sunrise,"Horror, Thriller Andrew Baird Alex Pettyfer Guy Pearce Olwen Fouéré",en
"Romance, Comedy, Drama",Which Brings Me to You,"Romance, Comedy, Drama Peter Hutchings Lucy Hale Nat Wolff John Gallagher Jr.",en
"Mystery, Thriller, Crime, Horror",Cult Killer,"Mystery, Thriller, Crime, Horror Jon Keeyes Alice Eve Antonio Banderas Shelley Hennig",en
"Horror, Thriller, Comedy",Founders Day,"Horror, Thriller, Comedy Erik Bloomquist Naomi Grace Devin Druid William Russ",en
Comedy,The Underdoggs,Comedy Charles Stone III Snoop Dogg Tika Sumpter Elias Ferguson,en
"Drama, Comedy, Romance",Sometimes I Think About Dying,"Drama, Comedy, Romance Rachel Lambert Daisy Ridley Dave Merheje Parvesh Cheena",en
"Thriller, Mystery, Drama",American Star,"Thriller, Mystery, Drama Gonzalo López-Gallego Ian McShane Nora Arnezeder Adam Nagaitis",en
"Mystery, Thriller, Drama",Cold Copy,"Mystery, Thriller, Drama Roxine Helberg Bel Powley Tracee Ellis Ross Jacob Tremblay",en
Thriller,Junction,Thriller Bryan Greenberg Sophia Bush Jamie Chung Bryan Greenberg,en
"Comedy, Adventure, Action",Hundreds of Beavers,"Comedy, Adventure, Action Mike Cheslik Ryland Brickson Cole Tews Olivia Graves Doug Mancheski",en
"Animation, Family, Comedy, Fantasy",Orion and the Dark,"Animation, Family, Comedy, Fantasy Sean Charmatz Jacob Tremblay Paul Walter Hauser Angela Bassett",en
"Animation, Family, Fantasy",The Tiger's Apprentice,"Animation, Family, Fantasy Raman Hui Brandon Soo Hoo Henry Golding Lucy Liu",en
"Drama, Comedy",Suncoast,"Drama, Comedy Laura Chinn Nico Parker Laura Linney Woody Harrelson",en
Comedy,Scrambled,Comedy Leah McKendrick Leah McKendrick Ego Nwodim Andrew Santino,en
"Drama, Thriller",Bosco,"Drama, Thriller Nicholas Manuel Pino Aubrey Joseph Theo Rossi Thomas Jane",en
"Drama, Thriller, Horror",Somewhere Quiet,"Drama, Thriller, Horror Olivia West Lloyd Jennifer Kim Kentucker Audley Micheál Richardson",en
"Comedy, Drama",The Monk and the Gun,"Comedy, Drama Pawo Choyning Dorji Tandin Wangchuk Tandin Sonam Choeying Jatsho",en
